feature,threshold,precision,recall,f1,TPR,FPR,TNR,FNR,specificity,accuracy
degree_x,190.36363636363637,0.680628272251309,0.12031466913465988,0.20448289421942586,0.12031466913465988,0.042972877773864035,0.957027122226136,0.8796853308653401,0.957027122226136,0.5954
degree_x,192.84848484848484,0.6830601092896175,0.11568718186024989,0.19786307874950537,0.11568718186024989,0.040859457555477284,0.9591405424445227,0.8843128181397502,0.9591405424445227,0.5946
degree_x,195.33333333333334,0.6873156342182891,0.1078204534937529,0.1864,0.1078204534937529,0.03733709052483269,0.9626629094751673,0.8921795465062471,0.9626629094751673,0.5932
degree_x,197.8181818181818,0.6900958466453674,0.0999537251272559,0.1746160064672595,0.0999537251272559,0.03416696019725255,0.9658330398027475,0.9000462748727441,0.9658330398027475,0.5916
degree_x,200.3030303030303,0.702054794520548,0.0948634891254049,0.16714227476559315,0.0948634891254049,0.03064459316660796,0.969355406833392,0.9051365108745951,0.969355406833392,0.5914
degree_x,202.78787878787878,0.7060931899641577,0.09116149930587691,0.1614754098360656,0.09116149930587691,0.028883409651285663,0.9711165903487143,0.9088385006941231,0.9711165903487143,0.5908
degree_x,205.27272727272728,0.7114624505928854,0.08329477093937991,0.14913007456503727,0.08329477093937991,0.02571327932370553,0.9742867206762945,0.9167052290606201,0.9742867206762945,0.5892
degree_x,207.75757575757575,0.711864406779661,0.07774178621008793,0.14017521902377975,0.07774178621008793,0.023952095808383235,0.9760479041916168,0.9222582137899121,0.9760479041916168,0.5878
degree_x,210.24242424242425,0.7136363636363636,0.07265155020823692,0.13187736245275095,0.07265155020823692,0.022190912293060937,0.9778090877069391,0.9273484497917631,0.9778090877069391,0.5866
degree_x,212.72727272727272,0.7058823529411765,0.06663581675150393,0.12177589852008457,0.06663581675150393,0.021134202183867558,0.9788657978161325,0.933364183248496,0.9788657978161325,0.5846
degree_x,215.21212121212122,0.6972972972972973,0.05969458583988894,0.10997442455242967,0.05969458583988894,0.019725255371609723,0.9802747446283903,0.940305414160111,0.9802747446283903,0.5824
degree_x,217.6969696969697,0.696969696969697,0.05321610365571495,0.09888220120378333,0.05321610365571495,0.017611835153222965,0.982388164846777,0.9467838963442851,0.982388164846777,0.5808
degree_x,220.1818181818182,0.6643835616438356,0.04488662656177696,0.08409189423493715,0.04488662656177696,0.017259598450158505,0.9827404015498415,0.955113373438223,0.9827404015498415,0.5774
degree_x,222.66666666666666,0.6567164179104478,0.04072188801480796,0.0766884531590414,0.04072188801480796,0.01620288834096513,0.9837971116590348,0.9592781119851921,0.9837971116590348,0.5762
degree_x,225.15151515151516,0.6428571428571429,0.033317908375751965,0.06335239771227452,0.033317908375751965,0.014089468122578372,0.9859105318774216,0.966682091624248,0.9859105318774216,0.5742
degree_x,227.63636363636363,0.6274509803921569,0.02961591855622397,0.05656208572691119,0.02961591855622397,0.013384994716449454,0.9866150052835505,0.9703840814437761,0.9866150052835505,0.573
degree_x,230.12121212121212,0.6153846153846154,0.022211938917167977,0.04287628405538186,0.022211938917167977,0.010567101091933779,0.9894328989080662,0.977788061082832,0.9894328989080662,0.5714
degree_x,232.6060606060606,0.6111111111111112,0.02036094400740398,0.03940886699507389,0.02036094400740398,0.009862627685804861,0.9901373723141952,0.979639055992596,0.9901373723141952,0.571
degree_x,235.0909090909091,0.5862068965517241,0.015733456732993985,0.030644434429923387,0.015733456732993985,0.008453680873547023,0.991546319126453,0.984266543267006,0.991546319126453,0.5698
degree_x,237.57575757575756,0.5714285714285714,0.012956964368347987,0.0253393665158371,0.012956964368347987,0.007396970764353646,0.9926030292356464,0.987043035631652,0.9926030292356464,0.5692
degree_x,240.06060606060606,0.625,0.00925497454881999,0.01823985408116735,0.00925497454881999,0.004226840436773511,0.9957731595632265,0.99074502545118,0.9957731595632265,0.5694
degree_x,242.54545454545456,0.5909090909090909,0.006015733456732994,0.01191021530004581,0.006015733456732994,0.0031701303275801338,0.9968298696724198,0.993984266543267,0.9968298696724198,0.5686
degree_x,245.03030303030303,0.6363636363636364,0.003239241092086997,0.006445672191528545,0.003239241092086997,0.0014089468122578373,0.9985910531877422,0.996760758907913,0.9985910531877422,0.5684
degree_x,247.51515151515153,0.6666666666666666,0.0009254974548819991,0.0018484288354898338,0.0009254974548819991,0.0003522367030644593,0.9996477632969355,0.999074502545118,0.9996477632969355,0.568
degree_x,250.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5678
degree_centrality_nx,2.8378253744155853e-05,0.4322864572914583,1.0,0.6036312849162011,1.0,0.9996477632969355,0.0003522367030644593,0.0,0.0003522367030644593,0.4324
degree_centrality_nx,4.6007168948858316e-05,0.4332996972754793,0.993521517815826,0.6034288926363125,0.993521517815826,0.9890806622050018,0.010919337794998239,0.006478482184173994,0.010919337794998239,0.4356
degree_centrality_nx,6.363608415356079e-05,0.4352532679738562,0.9861175381767701,0.6039393509990081,0.9861175381767701,0.97393448397323,0.02606551602676999,0.013882461823229986,0.02606551602676999,0.441
degree_centrality_nx,8.126499935826324e-05,0.4368992895946511,0.96760758907913,0.6019864689794155,0.96760758907913,0.9492779147587178,0.05072208524128214,0.03239241092086997,0.05072208524128214,0.447
degree_centrality_nx,9.889391456296571e-05,0.4398464163822526,0.9541878759833411,0.6021316980581106,0.9541878759833411,0.9249735822472702,0.07502641775272983,0.045812124016658955,0.07502641775272983,0.455
degree_centrality_nx,0.00011652282976766818,0.4449602122015915,0.9315131883387321,0.6022438294689603,0.9315131883387321,0.8844663613948573,0.11553363860514265,0.06848681166126794,0.11553363860514265,0.4682
degree_centrality_nx,0.00013415174497237065,0.4466591166477916,0.912540490513651,0.5997566909975669,0.912540490513651,0.8605142655864741,0.13948573441352588,0.08745950948634891,0.13948573441352588,0.4736
degree_centrality_nx,0.00015178066017707312,0.4536252354048964,0.8917167977788061,0.601341863005149,0.8917167977788061,0.8175413878126101,0.18245861218738993,0.10828320222119389,0.18245861218738993,0.489
degree_centrality_nx,0.0001694095753817756,0.45702559150169003,0.8759833410458121,0.6006663493574489,0.8759833410458121,0.792180345191969,0.207819654808031,0.12401665895418787,0.207819654808031,0.4966
degree_centrality_nx,0.00018703849058647806,0.4632186793873964,0.8537714021286441,0.6005859375,0.8537714021286441,0.753082071151814,0.24691792884818597,0.14622859787135586,0.24691792884818597,0.5092
degree_centrality_nx,0.00020466740579118054,0.46905621454357915,0.8417399352151782,0.6024176188110615,0.8417399352151782,0.7252553716097218,0.27474462839027824,0.15826006478482185,0.27474462839027824,0.5198
degree_centrality_nx,0.000222296320995883,0.47225186766275346,0.8190652475705692,0.599086139786766,0.8190652475705692,0.6967241986615005,0.30327580133849946,0.18093475242943083,0.30327580133849946,0.5262
degree_centrality_nx,0.00023992523620058545,0.47659457979742675,0.8056455344747802,0.5988992088063295,0.8056455344747802,0.6734765762592462,0.32652342374075377,0.19435446552521982,0.32652342374075377,0.5336
degree_centrality_nx,0.0002575541514052879,0.4813664596273292,0.7889865802869042,0.5979309135542697,0.7889865802869042,0.6470588235294118,0.35294117647058826,0.21101341971309578,0.35294117647058826,0.5414
degree_centrality_nx,0.0002751830666099904,0.4882778581765557,0.7806571031929662,0.6007834757834758,0.7806571031929662,0.6227544910179641,0.3772455089820359,0.21934289680703378,0.3772455089820359,0.5516
degree_centrality_nx,0.0002928119818146929,0.49369747899159666,0.7612216566404443,0.5989441106863281,0.7612216566404443,0.5942233180697428,0.4057766819302571,0.23877834335955575,0.4057766819302571,0.5594
degree_centrality_nx,0.00031044089701939533,0.49907464528069095,0.7487274409995373,0.5989265223024246,0.7487274409995373,0.5720324057766819,0.4279675942233181,0.25127255900046275,0.4279675942233181,0.5666
degree_centrality_nx,0.00032806981222409777,0.5065937600514635,0.7288292457195743,0.5977229601518027,0.7288292457195743,0.5403311025008806,0.45966889749911943,0.27117075428042575,0.45966889749911943,0.576
degree_centrality_nx,0.00034569872742880027,0.5067412035514633,0.7130957889865803,0.5924644367550942,0.7130957889865803,0.528355054596689,0.47164494540331103,0.28690421101341973,0.47164494540331103,0.576
degree_centrality_nx,0.0003633276426335027,0.5126538987688098,0.6936603424340583,0.5895771878072762,0.6936603424340583,0.5019373018668545,0.49806269813314547,0.30633965756594167,0.49806269813314547,0.5826
degree_centrality_nx,0.0003809565578382052,0.516185784658691,0.6788523831559463,0.5864481311213272,0.6788523831559463,0.4843254667136316,0.5156745332863685,0.3211476168440537,0.5156745332863685,0.5862
degree_centrality_nx,0.00039858547304290765,0.5215171407731582,0.6617306802406293,0.5833163369365695,0.6617306802406293,0.4621345544205706,0.5378654455794294,0.33826931975937063,0.5378654455794294,0.5914
degree_centrality_nx,0.00041621438824761015,0.5246333207972922,0.6455344747801943,0.5788381742738589,0.6455344747801943,0.4452271926734766,0.5547728073265235,0.3544655252198056,0.5547728073265235,0.594
degree_centrality_nx,0.0004338433034523126,0.5295962367698942,0.6251735307727904,0.5734295415959254,0.6251735307727904,0.4226840436773512,0.5773159563226489,0.37482646922720964,0.5773159563226489,0.598
degree_centrality_nx,0.00045147221865701504,0.5332532051282052,0.6159185562239704,0.5716126261541766,0.6159185562239704,0.4103557590700951,0.5896442409299049,0.3840814437760296,0.5896442409299049,0.601
degree_centrality_nx,0.00046910113386171753,0.5370216306156406,0.5974086071263304,0.5656078860898137,0.5974086071263304,0.39203945051074324,0.6079605494892568,0.4025913928736696,0.6079605494892568,0.6034
degree_centrality_nx,0.00048673004906642,0.5382642154766994,0.5826006478482184,0.5595555555555555,0.5826006478482184,0.3804156393096161,0.6195843606903839,0.4173993521517816,0.6195843606903839,0.6036
degree_centrality_nx,0.0005043589642711225,0.5411868910540301,0.5654789449329014,0.5530663045937995,0.5654789449329014,0.36491722437477986,0.6350827756252202,0.43452105506709854,0.6350827756252202,0.605
degree_centrality_nx,0.0005219878794758249,0.5447080291970803,0.5525219805645535,0.5485871812543074,0.5525219805645535,0.3515322296583304,0.6484677703416696,0.4474780194354466,0.6484677703416696,0.607
degree_centrality_nx,0.0005396167946805274,0.5451110061407652,0.5340120314669135,0.5395044413277231,0.5340120314669135,0.3392039450510743,0.6607960549489257,0.46598796853308655,0.6607960549489257,0.606
degree_centrality_nx,0.0005572457098852299,0.5484966052376333,0.5233688107357705,0.5356381719156997,0.5233688107357705,0.3279323705530116,0.6720676294469884,0.47663118926422954,0.6720676294469884,0.6078
degree_centrality_nx,0.0005748746250899322,0.553030303030303,0.5067098565478945,0.528857763825163,0.5067098565478945,0.3117294822120465,0.6882705177879535,0.49329014345210553,0.6882705177879535,0.6098
degree_centrality_nx,0.0005925035402946347,0.5544554455445545,0.4923646459972235,0.5215686274509804,0.4923646459972235,0.30116238112011273,0.6988376188798873,0.5076353540027765,0.6988376188798873,0.6096
degree_centrality_nx,0.0006101324554993372,0.5585048754062839,0.47709393799167055,0.5145994509608185,0.47709393799167055,0.28707291299753435,0.7129270870024657,0.5229060620083295,0.7129270870024657,0.611
degree_centrality_nx,0.0006277613707040396,0.5617044825677919,0.4696899583526145,0.5115927419354839,0.4696899583526145,0.27897146882705176,0.7210285311729482,0.5303100416473855,0.7210285311729482,0.6124
degree_centrality_nx,0.0006453902859087421,0.565856416054268,0.46321147616844055,0.5094147582697202,0.46321147616844055,0.27051778795350473,0.7294822120464952,0.5367885238315595,0.7294822120464952,0.6144
degree_centrality_nx,0.0006630192011134446,0.5660818713450292,0.4479407681628875,0.5001291655902868,0.4479407681628875,0.2613596336738288,0.7386403663261711,0.5520592318371125,0.7386403663261711,0.613
degree_centrality_nx,0.0006806481163181471,0.5696353855349672,0.44099953725127256,0.4971309337506521,0.44099953725127256,0.2536104262064107,0.7463895737935893,0.5590004627487274,0.7463895737935893,0.6144
degree_centrality_nx,0.0006982770315228495,0.5733662145499383,0.43035631652012957,0.4916732751784298,0.43035631652012957,0.24374779852060585,0.7562522014793942,0.5696436834798704,0.7562522014793942,0.6154
degree_centrality_nx,0.000715905946727552,0.5780456852791879,0.42156409069875056,0.4875568637944876,0.42156409069875056,0.23423740753786546,0.7657625924621345,0.5784359093012494,0.7657625924621345,0.617
degree_centrality_nx,0.0007335348619322545,0.5826666666666667,0.4044423877834336,0.47746517344987716,0.4044423877834336,0.22050017611835154,0.7794998238816485,0.5955576122165664,0.7794998238816485,0.6174
degree_centrality_nx,0.0007511637771369569,0.5812200137080192,0.3924109208699676,0.46850828729281774,0.3924109208699676,0.21521662557238463,0.7847833744276154,0.6075890791300324,0.7847833744276154,0.6152
degree_centrality_nx,0.0007687926923416594,0.5835714285714285,0.37806571031929664,0.45885987082280255,0.37806571031929664,0.2053539978865798,0.7946460021134202,0.6219342896807034,0.7946460021134202,0.6146
degree_centrality_nx,0.0007864216075463619,0.5882783882783883,0.3715872281351226,0.45547362450368695,0.3715872281351226,0.19795702712222613,0.8020429728777738,0.6284127718648773,0.8020429728777738,0.616
degree_centrality_nx,0.0008040505227510644,0.5908396946564886,0.35816751503933364,0.44598098530682795,0.35816751503933364,0.1887988728425502,0.8112011271574499,0.6418324849606664,0.8112011271574499,0.6154
degree_centrality_nx,0.0008216794379557668,0.594679186228482,0.3516890328551596,0.4419889502762431,0.3516890328551596,0.18245861218738993,0.8175413878126101,0.6483109671448404,0.8175413878126101,0.6162
degree_centrality_nx,0.0008393083531604693,0.5951020408163266,0.33734382230448867,0.4305965741287655,0.33734382230448867,0.17470940471997182,0.8252905952800281,0.6626561776955113,0.8252905952800281,0.6144
degree_centrality_nx,0.0008569372683651718,0.597652975691534,0.3299398426654327,0.4251639833035183,0.3299398426654327,0.16907361747094046,0.8309263825290595,0.6700601573345674,0.8309263825290595,0.6144
degree_centrality_nx,0.0008745661835698742,0.5989492119089317,0.3165201295696437,0.4141689373297003,0.3165201295696437,0.16132441000352238,0.8386755899964776,0.6834798704303563,0.8386755899964776,0.613
degree_centrality_nx,0.0008921950987745767,0.6070460704607046,0.3109671448403517,0.41126070991432073,0.3109671448403517,0.1532229658330398,0.8467770341669602,0.6890328551596483,0.8467770341669602,0.6152
degree_centrality_nx,0.0009098240139792792,0.6060320452403393,0.2975474317445627,0.399130974549969,0.2975474317445627,0.147234941880944,0.852765058119056,0.7024525682554373,0.852765058119056,0.6128
